Open,High,Low,Close
7.2,7.2125,7.095,7.1375
7.1375,7.2125,7.13,7.1825
7.195,7.22,7.15,7.1925
7.195,7.3875,7.195,7.2975
7.3,7.4975,7.2975,7.4175
7.4175,7.4925,7.35,7.43
7.4325,7.4325,7.3625,7.395
7.3825,7.645,7.375,7.645
7.625,7.665,7.56,7.6075
7.6175,7.6175,7.5275,7.6
7.6,7.6825,7.565,7.6625
7.675,7.6875,7.6425,7.6775
7.6625,7.6825,7.585,7.6075
7.55,7.5525,7.4875,7.545
7.5375,7.64,7.475,7.6375
7.6375,7.715,7.6325,7.68
7.68,7.68,7.5925,7.595
7.5875,7.5875,7.5375,7.5625
7.5625,7.5625,7.3,7.31
7.325,7.555,7.325,7.465
7.5,7.585,7.45,7.58
7.6,7.6875,7.51,7.5275
7.475,7.6,7.475,7.5025
7.535,7.595,7.515,7.55
7.5125,7.67,7.45,7.655
7.6875,7.75,7.595,7.5975
7.59,7.59,7.475,7.48
7.505,7.595,7.4925,7.595
7.5875,7.7925,7.5875,7.775
7.775,7.94,7.7425,7.9325
7.9325,7.9625,7.7625,7.815
7.84,8.025,7.8125,8.0225
8.0225,8.025,7.8775,8.025
8.0225,8.1325,8.0075,8.1125
8.1125,8.4,8.0725,8.1175
8.205,8.2075,7.9,7.9425
7.9375,7.9425,7.65,7.7025
7.705,7.825,7.665,7.7825
7.775,7.8525,7.7125,7.7775
7.7875,7.875,7.75,7.8425
7.85,8.125,7.85,8.01
8.0375,8.0825,7.9275,8.035
8.0125,8.0125,7.8475,7.9925
7.9875,8.13,7.9625,8.13
8.1125,8.125,8.02,8.02
8.0225,8.0725,7.995,8.0325
8.0575,8.0575,7.96,7.9725
7.9725,8.1425,7.9075,8.09
8.0775,8.115,7.9775,8.015
8.02,8.1225,7.9875,8.1125
8.0375,8.1625,8.0375,8.075
8.025,8.09,7.9875,8.09
8.1125,8.1125,7.935,8.0375
8.025,8.035,7.965,7.975
7.9625,8.035,7.91,8.035
8.0375,8.0375,7.775,7.845
7.845,8.0725,7.8375,7.9975
8,8,6.675,6.875
6.875,6.9,6.75,6.7925
6.8375,6.85,6.77,6.8125
6.8,6.8125,6.5725,6.7275
6.7125,6.915,6.6875,6.84
6.8425,6.94,6.7975,6.9025
6.9525,7.215,6.855,7.06
7.0125,7.15,6.8,6.84
6.7775,6.7875,6.625,6.7475
6.7125,6.77,6.6175,6.6175
6.5675,6.5725,6.4425,6.54
6.565,6.6575,6.5425,6.6275
6.6375,6.7625,6.635,6.725
6.7125,6.855,6.7125,6.8425
6.8425,7.08,6.8425,7.055
7.08,7.17,7.0325,7.17
7.2125,7.2275,7.0775,7.19
7.19,7.255,7.19,7.255
7.2625,7.2925,7.2275,7.275
7.2825,7.35,7.2525,7.2825
7.2325,7.26,7.2125,7.225
7.2625,7.28,7.2075,7.2175
7.225,7.225,7.0875,7.09
7.04,7.175,7.04,7.05
7.045,7.0825,6.955,6.9975
6.9875,7.005,6.92,6.9575
6.95,7.0375,6.9,7.0075
7.0075,7.1875,7.0075,7.11
7.1125,7.125,7.05,7.1125
7.0875,7.175,7.025,7.0275
7.025,7.2325,7.025,7.1725
7.1375,7.1625,7.1,7.1225
7.1225,7.145,7.0775,7.0975
7.0975,7.135,7.05,7.1
7.0525,7.0825,6.985,6.9975
7.005,7.0875,7,7.05
7.05,7.05,6.925,6.935
6.9325,6.96,6.87,6.8825
6.8825,6.885,6.7675,6.825
6.825,6.9125,6.8,6.8375
6.8375,6.9075,6.8375,6.8725
6.9125,6.95,6.85,6.85
6.85,6.85,6.7475,6.8175
6.8175,6.9925,6.8,6.895
6.9075,6.9075,6.745,6.7625
6.75,6.8125,6.74,6.785
6.785,6.785,6.6925,6.7425
6.7425,6.82,6.7425,6.785
6.775,6.8225,6.6775,6.77
6.775,6.95,6.7625,6.9
6.9,7.0125,6.875,6.9725
7.0225,7.0875,6.9375,6.9575
6.995,7.0375,6.955,6.9825
6.9825,7.0075,6.865,7.0075
7.45,7.475,7.2575,7.36
7.385,7.4025,7.3325,7.37
7.37,7.4175,7.2875,7.3325
7.3475,7.455,7.2375,7.2725
7.275,7.32,7.2425,7.25
7.2625,7.395,7.2625,7.355
7.425,7.4675,7.375,7.4375
7.4625,7.4625,7.2925,7.3625
7.3625,7.425,7.3,7.305
6.75,7.0025,6.725,6.875
6.8475,6.925,6.8325,6.905
6.905,6.955,6.87,6.935
6.925,7.1675,6.9125,7.1475
7.15,7.2575,7.15,7.2125
7.225,7.3,7.2225,7.245
7.25,7.355,7.2125,7.3375
7.325,7.35,7.225,7.25
7.2525,7.325,7.245,7.25
7.2625,7.2775,7.24,7.27
7.2625,7.2625,7.1475,7.1575
7.175,7.19,7.085,7.185
7.2225,7.26,7.125,7.26
7.25,7.2525,7.15,7.16
7.1625,7.1875,7.0725,7.0875
7.0875,7.175,7.0875,7.145
7.15,7.2,7.125,7.1725
7.175,7.3025,7.16,7.3025
7.3,7.3,7.095,7.1175
7.12,7.1575,7.0625,7.1375
7.3625,7.3725,7.1375,7.25
7.2525,7.375,7.2375,7.35
7.35,7.495,7.3475,7.4125
7.45,7.4675,7.395,7.4275
7.4625,7.5375,7.445,7.52
7.5125,7.575,7.46,7.47
7.5,7.545,7.4225,7.4825
7.5,7.5825,7.4775,7.53
7.575,7.89,7.575,7.7675
7.75,7.75,7.65,7.6725
7.6975,7.74,7.6275,7.6525
7.6525,7.6725,7.545,7.605
7.5725,7.575,7.45,7.46
7.475,7.565,7.475,7.4925
7.53,7.575,7.3325,7.3425
7.2175,7.51,7.175,7.35
7.3625,7.56,7.3625,7.5125
7.5125,7.5125,7.425,7.4975
7.5225,7.5575,7.415,7.4825
7.4825,7.4825,7.25,7.3125
7.3175,7.385,7.31,7.37
7.37,7.48,7.3325,7.455
7.455,7.4575,7.41,7.41
7.375,7.4125,7.3425,7.355
7.355,7.4375,7.35,7.4
7.3975,7.47,7.3575,7.42
7.45,7.5,7.425,7.4725
7.475,7.54,7.4625,7.4975
7.5,7.6275,7.455,7.5875
7.6,7.6475,7.4875,7.52
7.5225,7.5225,7.45,7.485
7.51,7.53,7.3875,7.43
7.38,7.5425,7.3675,7.4025
7.465,7.5175,7.42,7.515
7.54,7.5475,7.455,7.53
7.5625,7.5625,7.4925,7.52
7.5125,7.57,7.49,7.5375
7.53,7.5925,7.5,7.5925
7.625,7.97,7.61,7.9175
7.9925,8.0125,7.8375,7.9475
8.0225,8.2825,8.0225,8.2675
8.27,8.375,8.2325,8.25
8.2625,8.4925,8.2625,8.4925
8.5,8.525,8.39,8.4325
8.435,8.435,8.305,8.3875
8.3875,8.425,8.3025,8.4175
8.3875,8.3875,8.225,8.3175
8.3675,8.5175,8.3225,8.4275
8.4275,8.4525,8.39,8.4375
8.4375,8.7075,8.4,8.7075
8.7,8.9975,8.6825,8.88
8.905,8.905,8.4375,8.4675
8.47,8.475,8.3,8.3925
8.395,8.4025,8.2125,8.25
8.2875,8.3325,8.2275,8.32
8.3375,8.5125,8.325,8.5125
8.5425,8.5425,8.45,8.5375
8.535,8.535,8.2175,8.2375
8.275,8.4275,8.195,8.3975
8.4375,8.4575,8.3125,8.32
8.32,8.32,8.2275,8.3025
8.29,8.35,8.22,8.2575
8.32,8.3625,8.225,8.2325
8.2375,8.2375,8.0575,8.095
8.1125,8.125,7.99,7.9975
7.9875,7.99,7.885,7.9425
7.975,8.0675,7.9075,8.055
8.08,8.0925,8.025,8.0925
8.0875,8.0875,7.8975,8.05
8.05,8.25,8.025,8.2
8.2,8.205,8.075,8.2
8.225,8.225,8.1375,8.2
8.2,8.2125,8.0925,8.1775
8.1625,8.1625,8.0625,8.0725
8.0725,8.0825,7.97,7.975
7.975,7.975,7.785,7.85
7.855,7.87,7.775,7.775
7.7775,7.7775,7.6,7.6
7.6125,7.69,7.595,7.645
7.645,7.7275,7.6175,7.675
7.6875,7.7425,7.6625,7.7125
7.75,7.9925,7.75,7.8825
7.925,7.925,7.75,7.79
7.7525,7.79,7.6875,7.69
7.715,7.715,7.5625,7.59
7.6,7.6625,7.56,7.635
7.61,7.6125,7.5175,7.5175
7.5675,7.605,7.51,7.56
7.575,7.77,7.55,7.7125
7.7125,7.87,7.7125,7.75
7.7475,7.865,7.72,7.8625
7.8775,7.995,7.8625,7.9875
7.975,8,7.9425,7.97
8,8.1,7.9925,8.0375
8.05,8.1525,8.0225,8.1425
8.1425,8.28,8.1275,8.2725
8.2475,8.3025,8.23,8.25
8.255,8.2725,8.065,8.1
8.1375,8.32,8.1375,8.305
8.3075,8.32,8.1675,8.1725
8.15,8.365,8.15,8.355
8.35,8.455,8.2875,8.345
8.3325,8.45,8.3025,8.4075
8.41,8.4125,8.3125,8.36
8.38,8.4325,8.2475,8.25
8.2625,8.34,8.26,8.2825
8.305,8.3275,8.2625,8.3275
8.6125,8.8625,8.61,8.7975
8.815,8.915,8.6925,8.73
8.725,8.775,8.6375,8.6625
8.65,8.68,8.4675,8.515
8.54,8.78,8.54,8.775
8.8075,8.8075,8.6025,8.615
8.63,8.69,8.575,8.65
8.65,8.74,8.49,8.6625
8.65,8.845,8.65,8.7625
8.7625,8.8425,8.635,8.81
8.8,8.825,8.6725,8.7
8.6625,8.6625,8.4375,8.4525
8.5075,8.5825,8.47,8.5375
8.5,8.62,8.365,8.585
8.59,8.75,8.5875,8.7125
8.7125,8.8225,8.7,8.755
8.745,8.745,8.6525,8.71
8.7125,8.73,8.625,8.6725
8.7125,8.85,8.7075,8.83
8.83,8.945,8.81,8.8425
8.8425,8.8975,8.8,8.88
8.905,8.9225,8.7925,8.825
8.775,8.8325,8.675,8.83
8.83,8.9625,8.775,8.9325
8.935,9.095,8.93,9.095
9.095,9.0975,8.9975,9.0625
9.1,9.1775,8.95,9.0825
9.12,9.1925,9.065,9.145
9.125,9.125,9.0025,9.01
9.025,9.0375,8.95,8.9975
9.0175,9.06,8.9625,9.03
9.03,9.1075,8.91,9.09
9.1225,9.1375,8.9625,8.9825
9,9.05,8.9825,9
8.975,9.0175,8.9575,8.9675
8.9675,9.0975,8.9675,8.9925
9,9.0425,8.85,8.885
8.875,8.975,8.8425,8.925
8.8875,8.985,8.8675,8.9225
8.89,9.005,8.865,8.885
8.91,8.975,8.845,8.975
8.975,9.03,8.87,9.0125
8.925,8.975,8.525,8.75
8.75,8.825,8.745,8.765
8.745,8.775,8.6175,8.635
8.61,8.8075,8.61,8.78
8.7825,8.7825,8.6725,8.7125
8.7325,8.7375,8.5275,8.5425
8.5675,8.575,8.375,8.46
8.47,8.485,8.3575,8.4125
8.4325,8.565,8.4325,8.495
8.4975,8.4975,8.3475,8.38
8.405,8.425,8.19,8.2775
8.3125,8.35,8.2,8.3025
8.2675,8.325,8.22,8.2525
8.23,8.445,8.2125,8.3425
8.32,8.4675,8.2975,8.4175
8.425,8.4925,8.3175,8.3175
8.36,8.47,8.3575,8.415
8.44,8.4775,8.375,8.405
8.43,8.57,8.3975,8.4
8.4,8.485,8.295,8.4125
8.425,8.4875,8.345,8.3575
8.355,8.36,8.1425,8.1925
8.1925,8.385,8.19,8.27
8.4125,8.6925,8.4125,8.6125
8.6325,8.79,8.62,8.73
8.73,8.88,8.6675,8.7925
8.805,8.92,8.7825,8.8825
8.8875,8.91,8.7125,8.7125
8.7125,8.725,8.59,8.6825
8.6875,8.695,8.515,8.535
8.5,8.5025,8.275,8.34
8.325,8.3825,8.26,8.28
8.28,8.4775,8.2575,8.45
8.42,8.595,8.36,8.5475
8.5425,8.5425,8.385,8.455
8.475,8.4875,8.3825,8.4075
8.41,8.5375,8.41,8.4725
8.4875,8.51,8.4175,8.45
8.45,8.5475,8.42,8.51
8.5,8.5375,8.475,8.5
8.5,8.655,8.4875,8.64
8.625,8.685,8.6175,8.6425
8.68,8.7125,8.625,8.6625
8.65,8.7475,8.635,8.7175
8.72,8.74,8.6625,8.71
8.73,8.8475,8.7,8.825
8.8375,8.8375,8.7375,8.74
8.775,8.9,8.775,8.8275
8.795,8.98,8.795,8.98
9,9.0975,9,9.0875
9.0625,9.12,9.005,9.0975
9.1125,9.135,9.08,9.13
9.13,9.13,9.0275,9.0375
9.0375,9.04,8.8025,8.835
8.8575,8.9425,8.8,8.8775
8.8775,8.91,8.85,8.8875
8.9,8.9875,8.8375,8.9325
8.9125,8.935,8.8475,8.8925
8.9125,8.9625,8.9125,8.93
8.9475,9.08,8.9475,9.0625
9.05,9.125,9.0175,9.0425
9.0425,9.065,8.985,9.0225
9.0125,9.0125,8.895,8.94
8.94,8.9525,8.8875,8.9025
8.875,9.0875,8.875,8.97
8.925,8.9275,8.8025,8.825
8.8125,8.815,8.405,8.525
8.5625,8.705,8.3725,8.3775
8.3775,8.4125,8.275,8.375
8.395,8.4625,8.38,8.3925
8.4425,8.49,8.4075,8.455
8.47,8.5225,8.4125,8.5025
8.5225,8.5675,8.475,8.5225
8.535,8.535,8.3975,8.4
8.4,8.4975,8.3175,8.3475
8.3475,8.3725,8.3125,8.3475
8.3475,8.35,8.25,8.25
8.2875,8.31,8.15,8.15
8.1625,8.2725,8.1625,8.195
8.22,8.2925,8.1475,8.2025
8.2,8.4275,8.185,8.3725
8.375,8.3875,8.2275,8.25
8.225,8.51,8.225,8.345
8.3575,8.4075,8.3325,8.34
8.375,8.6225,8.375,8.47
8.47,8.47,8.2825,8.415
8.42,8.5075,8.3625,8.405
8.425,8.6275,8.425,8.625
8.6275,8.745,8.605,8.6825
8.6675,8.7425,8.4525,8.545
8.5625,8.5875,8.4725,8.545
8.5625,8.6525,8.51,8.54
8.5625,8.745,8.5625,8.6775
8.675,8.7825,8.5825,8.77
8.795,8.8775,8.775,8.84
8.8375,8.9,8.8375,8.885
8.91,8.9525,8.74,8.8875
8.875,8.99,8.85,8.9425
8.9625,9.02,8.875,8.99
9.05,9.05,8.8825,8.9975
8.9975,9.035,8.9525,8.9775
9,9.0925,8.955,8.975
8.975,9.0925,8.9675,9.0075
9.005,9.005,8.87,8.995
9.0125,9.025,8.815,8.88
8.89,9.0075,8.865,9.005
9.005,9.1925,8.9875,9.175
9.2125,9.325,9.2125,9.3
9.25,9.315,9.25,9.2825
9.325,9.37,9.2775,9.3625
9.3625,9.405,9.2975,9.4025
9.4375,9.4375,9.3225,9.42
9.4,9.4025,9.2475,9.2625
8.9925,9.8875,8.9925,9.8675
9.8675,9.8675,9.605,9.6325
9.625,9.8375,9.625,9.7625
9.75,10.15,9.7425,10.13
10.125,10.56,10.05,10.43
10.4,10.5,10.34,10.4375
10.4075,10.425,10.2025,10.3
10.2625,10.5125,10.13,10.4825
10.445,10.4625,10.19,10.26
10.26,10.26,10.0775,10.245
10.245,10.46,10.1875,10.3925
10.3925,10.4375,10.235,10.2775
10.26,10.2625,10.105,10.1225
10.125,10.2375,10.1125,10.22
10.2325,10.4525,10.2325,10.4325
10.435,10.4575,10.32,10.4225
10.425,10.575,10.38,10.565
10.565,10.565,10.425,10.4625
10.45,10.47,10.3475,10.4525
10.4525,10.4525,10.2975,10.315
10.315,10.355,10.1525,10.1875
10.1625,10.1675,9.94,9.97
9.925,9.95,9.8375,9.8675
9.8675,10.0425,9.8675,10.0075
10,10.0475,9.92,10.0125
10.01,10.3875,10.01,10.325
10.3125,10.3125,10.05,10.0625
10.08,10.18,9.9475,10.025
10.0125,10.11,9.9975,10.08
10.055,10.295,10.04,10.295
10.25,10.4775,10.2125,10.4725
10.46,10.4625,10.3,10.3275
10.3,10.3625,10.16,10.2225
10.24,10.28,10.1975,10.2575
10.2575,10.49,10.25,10.335
10.335,10.4375,10.2175,10.2225
10.225,10.3025,10.145,10.1825
10.1325,10.3375,10.125,10.2825
10.25,10.2825,9.6375,10.0425
10.105,10.195,10.0675,10.175
10.1875,10.285,10.1025,10.1275
10.1275,10.19,9.9625,10.0625
10.0375,10.1225,9.975,10.1125
10.1125,10.175,10.09,10.15
10.15,10.2675,10.1275,10.1575
10.1575,10.27,10.125,10.2225
10.2225,10.34,10.2,10.275
10.3,10.425,10.3,10.35
10.3875,10.6625,10.3825,10.6425
10.6425,10.7,10.4725,10.505
10.5,10.5975,10.465,10.565
10.565,10.6075,10.5375,10.5575
10.575,10.615,10.49,10.5
10.5075,10.5075,10.45,10.465
10.44,10.45,10.3125,10.3125
10.3125,10.5125,10.3075,10.4925
10.465,10.625,10.4475,10.6125
10.6125,10.7,10.515,10.6875
10.6625,10.755,10.605,10.7525
10.8,10.9325,10.7575,10.9075
10.9375,11.0575,10.8525,11.02
11.005,11.005,10.8525,10.9425
10.975,11.03,10.8775,10.9825
10.9625,10.9625,10.845,10.8875
10.8875,10.98,10.7075,10.7675
10.75,10.8775,10.7475,10.8675
10.88,10.97,10.8175,10.8575
10.8725,10.905,10.825,10.855
10.8625,11.0875,10.86,11.07
11.1125,11.16,10.8725,10.92
10.92,10.92,10.7075,10.7375
10.725,10.8175,10.6775,10.76
10.8225,10.855,10.78,10.845
10.82,10.8925,10.75,10.875
10.875,10.9125,10.77,10.8225
10.8,10.82,10.7525,10.7775
10.7775,10.835,10.715,10.7175
10.7125,10.75,10.6475,10.72
10.6825,10.84,10.65,10.7525
10.75,10.855,10.685,10.8525
10.8525,10.8625,10.7925,10.805
10.775,10.875,10.775,10.8075
10.825,10.83,10.6275,10.6825
10.6875,10.765,10.6875,10.735
10.7425,10.82,10.705,10.725
10.695,10.7,10.6225,10.67
10.6475,10.6475,10.5625,10.6225
10.6225,10.685,10.605,10.6225
10.625,10.6425,10.5025,10.56
10.585,10.72,10.5725,10.63
10.625,10.6625,10.45,10.4975
10.46,10.635,10.425,10.4625
10.4375,10.56,10.405,10.5175
10.5625,10.65,10.5325,10.605
10.62,10.715,10.525,10.535
10.5975,10.64,10.4525,10.5975
10.5975,10.69,10.4525,10.655
10.6625,10.9825,10.6575,10.945
10.95,11.08,10.8325,10.9025
10.935,11.0125,10.8175,10.9975
10.995,11.05,10.9375,11.0275
11.0325,11.0375,10.915,11.01
11,11.225,11,11.19
11.1825,11.35,11.155,11.2725
11.2825,11.37,11.2375,11.3325
11.3325,11.4275,11.2325,11.385
11.3975,11.45,11.375,11.4325
11.43,11.55,11.3575,11.55
11.5,11.6725,11.33,11.3775
11.3775,11.4875,11.3525,11.475
11.435,11.4625,11.3125,11.34
11.325,11.3475,11.1375,11.265
11.265,11.37,11.25,11.3525
11.3375,11.3525,11.19,11.325
11.3125,11.47,11.3125,11.47
11.4675,11.525,11.405,11.5225
11.525,11.525,11.4325,11.4925
11.49,11.5875,11.45,11.565
11.5675,11.5675,11.4325,11.5325
11.5,11.5,11.365,11.3925
11.43,11.4575,11.3875,11.445
11.43,11.595,11.375,11.5725
11.595,11.595,11.4275,11.4275
11.35,11.5575,11.35,11.5
11.5,11.675,11.4475,11.645
11.6475,11.7225,11.565,11.69
11.69,11.69,11.4825,11.54
11.5675,11.7,11.5675,11.6525
11.6675,11.6825,11.47,11.485
11.4825,11.4825,11.29,11.33
11.355,11.37,11.22,11.24
11.2425,11.2975,11.2075,11.26
10.75,10.84,10.4125,10.7925
10.8125,10.8625,10.74,10.79
10.775,10.865,10.755,10.815
10.825,10.85,10.7325,10.82
10.7575,10.82,10.6875,10.72
10.7225,10.725,10.665,10.695
10.645,10.6475,10.3825,10.625
10.605,10.7125,10.6,10.6625
10.725,10.7725,10.5225,10.5775
10.595,10.6375,10.55,10.5975
10.6225,10.7175,10.6225,10.705
10.73,10.73,10.625,10.7
10.725,10.8325,10.69,10.755
10.755,10.8,10.655,10.75
10.7425,10.8925,10.72,10.75
10.7375,10.7375,10.5575,10.5575
10.495,10.5625,10.4225,10.5075
10.495,10.5725,10.435,10.5475
10.57,10.61,10.5375,10.5725
10.565,10.6,10.4925,10.5775
10.5775,10.5775,10.4875,10.5075
10.52,10.5925,10.3625,10.375
10.3275,10.37,10.1725,10.225
10.165,10.2875,10.155,10.23
10.2675,10.285,10.05,10.1625
10.0975,10.2675,10.0975,10.215
10.225,10.3675,10.1775,10.2775
10.8125,11.37,10.8125,11.115
11.14,11.275,11.075,11.265
11.3125,11.5025,11.305,11.475
11.5025,11.5625,11.375,11.475
11.5025,11.61,11.3925,11.5625
11.55,11.5875,11.44,11.4675
11.4675,11.5075,11.425,11.4625
11.4375,11.4725,11.3525,11.395
11.4,11.435,11.3125,11.35
11.3,11.355,11.225,11.25
11.215,11.2225,11.125,11.135
11.1225,11.1625,10.97,10.975
10.9875,11,10.9325,11
11.03,11.0525,10.895,10.925
10.9375,11.125,10.9375,11.0425
11.0175,11.075,10.91,11.005
10.98,11.085,10.935,11.035
11.0175,11.02,10.8625,10.885
10.93,10.94,10.8325,10.88
10.875,10.875,10.7625,10.84
10.86,10.89,10.64,10.7525
10.775,10.8,10.615,10.78
10.78,10.825,10.6,10.73
10.7325,10.83,10.7075,10.7525
10.735,10.7625,10.6225,10.6625
10.7,10.8175,10.6675,10.78
10.7825,10.9075,10.7475,10.9025
10.8825,10.9125,10.79,10.895
10.875,11.0275,10.8025,11
10.9375,11.05,10.9375,11.02
11.05,11.11,10.9375,10.95
11,11.2025,10.995,11.2025
11.225,11.275,11.1475,11.16
11.16,11.1875,10.935,10.9775
10.98,11.04,10.925,10.9875
11,11.0375,10.935,10.985
10.985,11.06,10.9175,10.9775
11.045,11.0625,10.9375,10.9725
11,11.055,10.8725,10.925
10.9325,11.025,10.9,10.995
10.9775,11.0425,10.9025,11.0325
11.05,11.1,10.855,10.9275
10.9,10.9,10.75,10.7975
10.7625,10.895,10.75,10.895
10.8625,10.8625,10.8025,10.83
10.8625,10.9925,10.8075,10.94
10.99,11.0175,10.8925,11.005
11.025,11.065,10.8875,10.9125
10.925,11.005,10.84,11.0025
10.975,11.105,10.875,11.1025
11.01,11.1275,10.975,11.0475
11.06,11.235,11.05,11.08
11.0625,11.085,10.905,10.915
10.915,10.9525,10.7525,10.8575
10.8625,10.9075,10.6675,10.7625
10.7625,10.775,10.6025,10.6475
10.6725,10.725,10.4875,10.4975
10.4975,10.5425,10.3525,10.435
10.45,10.5675,10.4275,10.475
10.5125,10.58,10.3875,10.48
10.48,10.4875,10.375,10.475
10.5,10.7475,10.45,10.71
10.7,10.7575,10.6275,10.75
10.775,10.8025,10.6475,10.7225
10.7225,10.7475,10.6175,10.635
10.635,10.69,10.525,10.6725
10.67,10.6925,10.495,10.5375
10.54,10.54,10.375,10.4075
10.405,10.4525,10.2375,10.2625
10.3075,10.35,10.135,10.335
10.3375,10.53,10.3275,10.345
10.2825,10.495,10.2825,10.4375
10.39,10.575,10.39,10.505
10.505,10.57,10.4275,10.5
10.5125,10.525,10.365,10.475
10.4875,10.5425,10.43,10.475
10.465,10.555,10.42,10.555
10.54,10.6625,10.54,10.6
10.5975,10.6525,10.455,10.565
10.57,10.585,10.4225,10.5325
10.5325,10.535,10.4125,10.485
10.4625,10.5125,10.38,10.475
10.4925,10.525,10.4625,10.4975
10.5125,10.5175,10.4325,10.45
10.4625,10.4875,10.3875,10.4225
10.4375,10.4375,10.345,10.3925
10.35,10.385,10.2525,10.2775
10.295,10.325,10.22,10.2475
10.275,10.3525,10.26,10.325
10.325,10.325,10.1075,10.1125
10.1375,10.19,9.9125,9.9625
10.02,10.125,9.9725,9.9975
9.9825,10.15,9.9375,10.15
10.15,10.5375,10.1175,10.475
10.475,10.565,10.3575,10.4375
10.4825,10.55,10.45,10.475
10.5,10.56,10.3275,10.37
10.3875,10.4,10.255,10.3225
10.375,10.4525,10.35,10.375
10.43,10.4775,10.365,10.425
10.4375,10.4725,10.3875,10.4125
10.45,10.56,10.4,10.4725
10.485,10.5025,10.4075,10.4775
10.4875,10.6425,10.47,10.5075
10.545,10.545,10.3225,10.375
10.435,10.4375,10.3325,10.39
10.4425,10.455,10.3525,10.45
10.4625,10.585,10.44,10.505
10.53,10.6,10.425,10.5075
10.5825,10.605,10.3875,10.44
10.46,10.5075,10.425,10.455
10.4875,10.5125,10.405,10.4775
10.48,10.4875,10.3825,10.4025
10.37,10.41,10.2775,10.35
10.35,10.5925,10.3375,10.575
10.5975,10.65,10.52,10.54
10.5625,10.625,10.5025,10.615
10.645,10.6625,10.46,10.485
10.485,10.635,10.4825,10.625
10.625,10.78,10.5375,10.5625
10.55,10.7075,10.535,10.6925
10.6925,10.8125,10.6925,10.745
10.7225,10.7625,10.555,10.59
10.54,10.685,10.5375,10.67
10.6775,10.6775,10.585,10.6425
10.625,10.645,10.55,10.55
10.5925,10.6225,10.55,10.5575
10.5825,10.64,10.54,10.56
10.565,10.5775,10.4,10.435
10.4625,10.67,10.4625,10.62
10.6575,10.7375,10.6,10.6375
10.635,10.7225,10.61,10.7
10.6675,10.7475,10.65,10.735
10.6725,10.8575,10.6725,10.8325
10.825,10.8325,10.6875,10.7025
11.125,11.83,11.125,11.55
11.525,11.525,11.1275,11.1675
11.2,11.27,10.94,11.0025
11.0075,11.05,10.9725,11.01
11.0675,11.135,10.9425,11.1275
11.125,11.125,10.875,10.905
10.8325,10.9275,10.75,10.8275
10.8275,10.9225,10.75,10.7725
10.765,10.8175,10.6825,10.75
10.7625,10.8075,10.695,10.7575
10.7675,10.7675,10.5925,10.5975
10.59,10.59,10.415,10.5275
10.5275,10.6,10.5125,10.59
10.5875,10.6275,10.515,10.5175
10.5025,10.555,10.4775,10.5075
10.5,10.5075,10.475,10.5
10.4875,10.5025,10.25,10.3375
10.275,10.515,10.26,10.475
10.5,10.5725,10.4725,10.565
10.5875,10.6875,10.54,10.625
10.6,10.65,10.5,10.5525
10.5375,10.61,10.4075,10.4575
10.4125,10.46,10.3225,10.36
10.39,10.495,10.37,10.43
10.4225,10.5,10.4,10.4475
10.4375,10.525,10.36,10.39
10.375,10.48,10.345,10.47
10.4575,10.57,10.445,10.57
10.5525,10.575,10.505,10.575
10.575,10.6875,10.5525,10.65
10.615,10.6875,10.5975,10.675
10.7175,10.77,10.6625,10.76
10.76,10.9725,10.7025,10.9575
10.9625,11.2175,10.96,11.215
11.215,11.2875,11.1775,11.205
11.2125,11.215,11.1175,11.1175
11.1175,11.1225,11.0075,11.07
11.0425,11.11,10.9525,10.955
10.955,10.955,10.7,10.8325
10.8575,10.905,10.8175,10.875
10.73,10.91,10.73,10.8575
10.845,10.8625,10.75,10.85
10.8475,10.885,10.7375,10.8625
10.825,10.885,10.7525,10.8375
10.8625,10.975,10.795,10.815
10.8125,10.85,10.7175,10.78
10.7625,10.795,10.6575,10.705
10.7025,10.7875,10.6875,10.725
10.7125,10.715,10.5025,10.7125
10.7125,10.73,10.645,10.6925
10.705,10.9975,10.705,10.8825
10.8825,10.975,10.87,10.9375
10.98,11.2625,10.9625,11.2225
11.375,11.5275,11.25,11.375
11.3375,11.3425,11.1375,11.2275
11.225,11.2275,11.1225,11.17
11.1875,11.225,11.0975,11.16
11.16,11.18,11.1075,11.165
11.125,11.2375,11.09,11.11
11,11.0975,10.9525,10.975
10.985,11.025,10.935,10.975
10.99,11.025,10.87,10.915
10.915,11.035,10.915,11.0175
11.0175,11.11,10.9425,11.08
11.0375,11.105,11,11.025
11,11.025,10.8725,10.875
10.875,11.005,10.875,10.9775
10.9375,11.195,10.92,11.05
11.06,11.08,10.905,10.995
10.935,11.13,10.935,11.125
11.125,11.1875,11.085,11.1025
11.0625,11.13,10.875,10.9625
10.9775,11.0975,10.93,10.9425
11.005,11.0975,10.96,11.06
11.0525,11.095,10.9,11.0125
11.025,11.0275,10.84,10.88
10.87,11.0175,10.775,10.96
10.9675,11.025,10.88,10.9875
10.9975,11.12,10.9625,11
10.975,11.0975,10.9575,11.0475
11.0375,11.115,10.965,11.085
11.0575,11.155,11,11.1425
11.1875,11.2925,11.145,11.2675
11.2375,11.295,11.09,11.1325
11.1225,11.1875,11.0475,11.1
11.1,11.2675,11.1,11.225
11.2,11.3525,11.18,11.3325
11.325,11.375,11.2425,11.27
