Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,RSSI1,RSSI2,RSSI3,RSSI4
1,0,0,0,0,0,0,0,0,-52,-43,-45,-69
1,0,0,0,0,0,0,0,0,-48,-32,-39,-68
1,0,0,0,0,0,0,0,0,-48,-45,-41,-58
1,0,0,0,0,0,0,0,0,-51,-47,-40,-67
1,0,0,0,0,0,0,0,0,-51,-47,-39,-69
1,0,0,0,0,0,0,0,0,-51,-32,-40,-66
1,0,0,0,0,0,0,0,0,-48,-48,-41,-61
1,0,0,0,0,0,0,0,0,-49,-32,-45,-68
1,0,0,0,0,0,0,0,0,-48,-32,-42,-65
1,0,0,0,0,0,0,0,0,-51,-32,-44,-65
1,0,0,0,0,0,0,0,0,-49,-35,-41,-68
1,0,0,0,0,0,0,0,0,-49,-46,-44,-70
1,0,0,0,0,0,0,0,0,-60,-31,-45,-69
1,0,0,0,0,0,0,0,0,-51,-35,-39,-59
1,0,0,0,0,0,0,0,0,-53,-36,-53,-68
1,0,0,0,0,0,0,0,0,-57,-31,-42,-69
1,0,0,0,0,0,0,0,0,-58,-40,-40,-74
1,0,0,0,0,0,0,0,0,-60,-41,-39,-72
1,0,0,0,0,0,0,0,0,-53,-42,-42,-72
1,0,0,0,0,0,0,0,0,-51,-42,-41,-68
1,0,0,0,0,0,0,0,0,-51,-42,-42,-69
1,0,0,0,0,0,0,0,0,-51,-42,-40,-69
1,0,0,0,0,0,0,0,0,-51,-35,-43,-63
1,0,0,0,0,0,0,0,0,-48,-35,-39,-69
1,0,0,0,0,0,0,0,0,-48,-35,-42,-69
1,0,0,0,0,0,0,0,0,-47,-33,-39,-68
1,0,0,0,0,0,0,0,0,-49,-40,-40,-68
1,0,0,0,0,0,0,0,0,-51,-41,-39,-58
1,0,0,0,0,0,0,0,0,-51,-33,-41,-71
1,0,0,0,0,0,0,0,0,-54,-33,-39,-69
1,0,0,0,0,0,0,0,0,-56,-35,-45,-70
1,0,0,0,0,0,0,0,0,-53,-35,-40,-67
1,0,0,0,0,0,0,0,0,-51,-41,-41,-71
1,0,0,0,0,0,0,0,0,-55,-41,-48,-71
1,0,0,0,0,0,0,0,0,-55,-41,-45,-69
1,0,0,0,0,0,0,0,0,-55,-40,-49,-70
1,0,0,0,0,0,0,0,0,-54,-39,-42,-70
1,0,0,0,0,0,0,0,0,-55,-38,-47,-65
1,0,0,0,0,0,0,0,0,-58,-32,-51,-76
1,0,0,0,0,0,0,0,0,-57,-32,-51,-79
1,0,0,0,0,0,0,0,0,-64,-33,-42,-79
1,0,0,0,0,0,0,0,0,-52,-35,-49,-68
1,0,0,0,0,0,0,0,0,-57,-38,-40,-66
1,0,0,0,0,0,0,0,0,-54,-42,-45,-66
1,0,0,0,0,0,0,0,0,-53,-56,-39,-69
1,0,0,0,0,0,0,0,0,-63,-45,-39,-67
1,0,0,0,0,0,0,0,0,-57,-35,-43,-67
1,0,0,0,0,0,0,0,0,-59,-39,-37,-72
1,0,0,0,0,0,0,0,0,-56,-39,-43,-60
1,0,0,0,0,0,0,0,0,-59,-35,-43,-72
1,0,0,0,0,0,0,0,0,-59,-43,-37,-70
1,0,0,0,0,0,0,0,0,-56,-43,-40,-68
1,0,0,0,0,0,0,0,0,-54,-34,-37,-68
1,0,0,0,0,0,0,0,0,-55,-35,-37,-68
1,0,0,0,0,0,0,0,0,-61,-35,-39,-65
1,0,0,0,0,0,0,0,0,-56,-35,-37,-80
1,0,0,0,0,0,0,0,0,-56,-35,-36,-69
1,0,0,0,0,0,0,0,0,-52,-35,-37,-63
1,0,0,0,0,0,0,0,0,-56,-35,-41,-65
1,0,0,0,0,0,0,0,0,-55,-35,-40,-68
1,0,0,0,0,0,0,0,0,-59,-41,-39,-72
1,0,0,0,0,0,0,0,0,-61,-38,-38,-70
1,0,0,0,0,0,0,0,0,-57,-35,-45,-78
1,0,0,0,0,0,0,0,0,-58,-34,-39,-78
1,0,0,0,0,0,0,0,0,-55,-34,-39,-76
1,0,0,0,0,0,0,0,0,-56,-34,-39,-76
1,0,0,0,0,0,0,0,0,-59,-35,-41,-74
1,0,0,0,0,0,0,0,0,-65,-35,-40,-74
1,0,0,0,0,0,0,0,0,-57,-40,-36,-68
1,0,0,0,0,0,0,0,0,-55,-41,-39,-65
1,0,0,0,0,0,0,0,0,-56,-39,-39,-65
1,0,0,0,0,0,0,0,0,-56,-37,-39,-66
1,0,0,0,0,0,0,0,0,-51,-39,-39,-68
1,0,0,0,0,0,0,0,0,-54,-39,-39,-68
1,0,0,0,0,0,0,0,0,-52,-39,-41,-64
1,0,0,0,0,0,0,0,0,-52,-38,-39,-60
1,0,0,0,0,0,0,0,0,-57,-41,-45,-60
1,0,0,0,0,0,0,0,0,-61,-48,-42,-70
1,0,0,0,0,0,0,0,0,-58,-42,-51,-65
1,0,0,0,0,0,0,0,0,-65,-39,-41,-62
1,0,0,0,0,0,0,0,0,-68,-39,-48,-67
1,0,0,0,0,0,0,0,0,-58,-40,-41,-68
1,0,0,0,0,0,0,0,0,-57,-42,-45,-63
1,0,0,0,0,0,0,0,0,-58,-43,-45,-70
1,0,0,0,0,0,0,0,0,-59,-43,-43,-70
1,0,0,0,0,0,0,0,0,-60,-40,-47,-70
1,0,0,0,0,0,0,0,0,-56,-39,-36,-62
1,0,0,0,0,0,0,0,0,-54,-38,-38,-64
1,0,0,0,0,0,0,0,0,-49,-38,-39,-67
1,0,0,0,0,0,0,0,0,-59,-38,-38,-57
1,0,0,0,0,0,0,0,0,-51,-38,-39,-67
1,0,0,0,0,0,0,0,0,-49,-38,-39,-67
1,0,0,0,0,0,0,0,0,-53,-38,-39,-58
1,0,0,0,0,0,0,0,0,-57,-38,-42,-67
1,0,0,0,0,0,0,0,0,-51,-38,-41,-72
1,0,0,0,0,0,0,0,0,-61,-38,-39,-69
1,0,0,0,0,0,0,0,0,-56,-39,-40,-79
1,0,0,0,0,0,0,0,0,-54,-39,-43,-68
1,0,0,0,0,0,0,0,0,-59,-42,-51,-67
1,0,0,0,0,0,0,0,0,-57,-42,-45,-67
1,0,0,0,0,0,0,0,0,-56,-42,-41,-67
1,0,0,0,0,0,0,0,0,-56,-42,-48,-60
1,0,0,0,0,0,0,0,0,-59,-47,-40,-72
1,0,0,0,0,0,0,0,0,-60,-47,-47,-73
1,0,0,0,0,0,0,0,0,-62,-38,-47,-73
1,0,0,0,0,0,0,0,0,-55,-33,-46,-78
1,0,0,0,0,0,0,0,0,-53,-34,-45,-74
1,0,0,0,0,0,0,0,0,-52,-36,-39,-75
1,0,0,0,0,0,0,0,0,-56,-37,-44,-74
1,0,0,0,0,0,0,0,0,-61,-33,-43,-73
1,0,0,0,0,0,0,0,0,-62,-36,-41,-73
1,0,0,0,0,0,0,0,0,-61,-38,-46,-71
1,0,0,0,0,0,0,0,0,-70,-38,-43,-70
1,0,0,0,0,0,0,0,0,-63,-38,-42,-70
1,0,0,0,0,0,0,0,0,-61,-36,-47,-70
1,0,0,0,0,0,0,0,0,-62,-36,-48,-71
1,0,0,0,0,0,0,0,0,-55,-33,-42,-76
1,0,0,0,0,0,0,0,0,-56,-38,-53,-76
1,0,0,0,0,0,0,0,0,-53,-38,-58,-81
1,0,0,0,0,0,0,0,0,-55,-33,-53,-70
1,0,0,0,0,0,0,0,0,-60,-32,-42,-70
1,0,0,0,0,0,0,0,0,-56,-32,-55,-70
1,0,0,0,0,0,0,0,0,-51,-37,-46,-78
1,0,0,0,0,0,0,0,0,-56,-32,-51,-68
1,0,0,0,0,0,0,0,0,-57,-36,-39,-63
1,0,0,0,0,0,0,0,0,-57,-36,-40,-68
1,0,0,0,0,0,0,0,0,-54,-32,-45,-75
1,0,0,0,0,0,0,0,0,-58,-32,-43,-75
1,0,0,0,0,0,0,0,0,-56,-33,-43,-75
1,0,0,0,0,0,0,0,0,-54,-33,-42,-75
1,0,0,0,0,0,0,0,0,-53,-33,-47,-74
1,0,0,0,0,0,0,0,0,-54,-33,-43,-67
1,0,0,0,0,0,0,0,0,-53,-34,-45,-62
1,0,0,0,0,0,0,0,0,-51,-35,-45,-62
1,0,0,0,0,0,0,0,0,-51,-34,-45,-67
1,0,0,0,0,0,0,0,0,-55,-39,-47,-56
1,0,0,0,0,0,0,0,0,-60,-32,-42,-56
1,0,0,0,0,0,0,0,0,-52,-32,-45,-65
1,0,0,0,0,0,0,0,0,-51,-31,-53,-69
1,0,0,0,0,0,0,0,0,-50,-36,-80,-73
1,0,0,0,0,0,0,0,0,-51,-34,-53,-74
1,0,0,0,0,0,0,0,0,-56,-36,-42,-74
1,0,0,0,0,0,0,0,0,-60,-36,-39,-74
1,0,0,0,0,0,0,0,0,-53,-40,-41,-85
1,0,0,0,0,0,0,0,0,-48,-39,-48,-72
1,0,0,0,0,0,0,0,0,-49,-39,-58,-76
1,0,0,0,0,0,0,0,0,-48,-39,-55,-71
1,0,0,0,0,0,0,0,0,-57,-36,-43,-71
1,0,0,0,0,0,0,0,0,-53,-32,-59,-65
1,0,0,0,0,0,0,0,0,-52,-34,-58,-75
1,0,0,0,0,0,0,0,0,-55,-32,-52,-67
1,0,0,0,0,0,0,0,0,-56,-32,-56,-82
1,0,0,0,0,0,0,0,0,-59,-35,-56,-72
1,0,0,0,0,0,0,0,0,-53,-36,-51,-72
1,0,0,0,0,0,0,0,0,-57,-36,-61,-76
1,0,0,0,0,0,0,0,0,-54,-35,-53,-80
1,0,0,0,0,0,0,0,0,-55,-33,-52,-80
1,0,0,0,0,0,0,0,0,-56,-36,-51,-74
1,0,0,0,0,0,0,0,0,-56,-34,-54,-76
1,0,0,0,0,0,0,0,0,-58,-33,-56,-69
1,0,0,0,0,0,0,0,0,-60,-34,-55,-61
1,0,0,0,0,0,0,0,0,-57,-33,-48,-73
1,0,0,0,0,0,0,0,0,-59,-34,-46,-73
1,0,0,0,0,0,0,0,0,-59,-40,-39,-66
1,0,0,0,0,0,0,0,0,-58,-36,-39,-68
1,0,0,0,0,0,0,0,0,-63,-41,-44,-65
1,0,0,0,0,0,0,0,0,-57,-34,-52,-69
1,0,0,0,0,0,0,0,0,-59,-34,-41,-69
1,0,0,0,0,0,0,0,0,-60,-33,-39,-68
1,0,0,0,0,0,0,0,0,-57,-35,-45,-69
1,0,0,0,0,0,0,0,0,-58,-34,-42,-69
1,0,0,0,0,0,0,0,0,-53,-36,-44,-75
1,0,0,0,0,0,0,0,0,-55,-37,-47,-69
1,0,0,0,0,0,0,0,0,-53,-37,-48,-74
1,0,0,0,0,0,0,0,0,-55,-37,-49,-74
1,0,0,0,0,0,0,0,0,-54,-37,-45,-74
1,0,0,0,0,0,0,0,0,-56,-35,-48,-75
1,0,0,0,0,0,0,0,0,-55,-36,-45,-75
1,0,0,0,0,0,0,0,0,-51,-40,-45,-76
1,0,0,0,0,0,0,0,0,-54,-35,-45,-60
1,0,0,0,0,0,0,0,0,-56,-56,-39,-69
1,0,0,0,0,0,0,0,0,-58,-34,-39,-59
1,0,0,0,0,0,0,0,0,-65,-33,-40,-59
1,0,0,0,0,0,0,0,0,-59,-32,-39,-59
1,0,0,0,0,0,0,0,0,-57,-34,-45,-59
1,0,0,0,0,0,0,0,0,-55,-49,-43,-59
1,0,0,0,0,0,0,0,0,-55,-39,-45,-59
1,0,0,0,0,0,0,0,0,-57,-39,-43,-59
1,0,0,0,0,0,0,0,0,-56,-48,-40,-59
1,0,0,0,0,0,0,0,0,-53,-38,-40,-59
1,0,0,0,0,0,0,0,0,-52,-55,-42,-59
1,0,0,0,0,0,0,0,0,-60,-50,-40,-59
1,0,0,0,0,0,0,0,0,-58,-38,-39,-59
0,1,0,0,0,0,0,0,0,-58,-38,-43,-75
0,1,0,0,0,0,0,0,0,-57,-38,-39,-74
0,1,0,0,0,0,0,0,0,-59,-43,-45,-74
0,1,0,0,0,0,0,0,0,-55,-51,-43,-58
0,1,0,0,0,0,0,0,0,-62,-38,-39,-69
0,1,0,0,0,0,0,0,0,-49,-37,-51,-62
0,1,0,0,0,0,0,0,0,-63,-32,-51,-61
0,1,0,0,0,0,0,0,0,-53,-32,-48,-66
0,1,0,0,0,0,0,0,0,-61,-48,-51,-66
0,1,0,0,0,0,0,0,0,-63,-39,-48,-71
0,1,0,0,0,0,0,0,0,-55,-41,-57,-63
0,1,0,0,0,0,0,0,0,-57,-42,-64,-59
0,1,0,0,0,0,0,0,0,-55,-38,-51,-63
0,1,0,0,0,0,0,0,0,-52,-41,-51,-64
0,1,0,0,0,0,0,0,0,-57,-46,-56,-67
0,1,0,0,0,0,0,0,0,-55,-41,-61,-63
0,1,0,0,0,0,0,0,0,-53,-42,-56,-63
0,1,0,0,0,0,0,0,0,-52,-39,-75,-63
0,1,0,0,0,0,0,0,0,-48,-38,-57,-63
0,1,0,0,0,0,0,0,0,-49,-39,-62,-70
0,1,0,0,0,0,0,0,0,-51,-31,-65,-71
0,1,0,0,0,0,0,0,0,-51,-32,-62,-71
0,1,0,0,0,0,0,0,0,-51,-32,-53,-70
0,1,0,0,0,0,0,0,0,-60,-33,-48,-68
0,1,0,0,0,0,0,0,0,-49,-36,-58,-60
0,1,0,0,0,0,0,0,0,-56,-38,-61,-65
0,1,0,0,0,0,0,0,0,-51,-42,-62,-65
0,1,0,0,0,0,0,0,0,-55,-39,-59,-65
0,1,0,0,0,0,0,0,0,-53,-38,-54,-62
0,1,0,0,0,0,0,0,0,-53,-40,-56,-62
0,1,0,0,0,0,0,0,0,-59,-40,-61,-59
0,1,0,0,0,0,0,0,0,-51,-31,-55,-65
0,1,0,0,0,0,0,0,0,-48,-35,-53,-59
0,1,0,0,0,0,0,0,0,-53,-36,-54,-57
0,1,0,0,0,0,0,0,0,-57,-43,-51,-60
0,1,0,0,0,0,0,0,0,-54,-43,-52,-61
0,1,0,0,0,0,0,0,0,-53,-36,-55,-59
0,1,0,0,0,0,0,0,0,-56,-41,-67,-61
0,1,0,0,0,0,0,0,0,-59,-41,-57,-59
0,1,0,0,0,0,0,0,0,-61,-46,-57,-61
0,1,0,0,0,0,0,0,0,-56,-39,-55,-62
0,1,0,0,0,0,0,0,0,-60,-43,-53,-64
0,1,0,0,0,0,0,0,0,-58,-39,-61,-59
0,1,0,0,0,0,0,0,0,-56,-39,-62,-61
0,1,0,0,0,0,0,0,0,-58,-41,-56,-60
0,1,0,0,0,0,0,0,0,-62,-41,-68,-61
0,1,0,0,0,0,0,0,0,-55,-41,-65,-64
0,1,0,0,0,0,0,0,0,-60,-37,-57,-66
0,1,0,0,0,0,0,0,0,-60,-41,-61,-63
0,1,0,0,0,0,0,0,0,-63,-37,-63,-64
0,1,0,0,0,0,0,0,0,-56,-37,-68,-61
0,1,0,0,0,0,0,0,0,-59,-38,-57,-68
0,1,0,0,0,0,0,0,0,-52,-33,-64,-67
0,1,0,0,0,0,0,0,0,-51,-35,-56,-59
0,1,0,0,0,0,0,0,0,-54,-39,-59,-62
0,1,0,0,0,0,0,0,0,-55,-39,-58,-62
0,1,0,0,0,0,0,0,0,-57,-52,-63,-61
0,1,0,0,0,0,0,0,0,-55,-52,-63,-61
0,1,0,0,0,0,0,0,0,-54,-40,-61,-62
0,1,0,0,0,0,0,0,0,-59,-39,-59,-61
0,1,0,0,0,0,0,0,0,-51,-39,-51,-61
0,1,0,0,0,0,0,0,0,-64,-37,-52,-70
0,1,0,0,0,0,0,0,0,-57,-37,-55,-69
0,1,0,0,0,0,0,0,0,-54,-37,-52,-69
0,1,0,0,0,0,0,0,0,-56,-33,-55,-69
0,1,0,0,0,0,0,0,0,-53,-36,-59,-58
0,1,0,0,0,0,0,0,0,-60,-38,-62,-57
0,1,0,0,0,0,0,0,0,-57,-41,-51,-58
0,1,0,0,0,0,0,0,0,-55,-37,-72,-62
0,1,0,0,0,0,0,0,0,-53,-37,-69,-59
0,1,0,0,0,0,0,0,0,-59,-36,-62,-59
0,1,0,0,0,0,0,0,0,-55,-36,-80,-59
0,1,0,0,0,0,0,0,0,-55,-35,-70,-60
0,1,0,0,0,0,0,0,0,-54,-36,-61,-62
0,1,0,0,0,0,0,0,0,-56,-36,-61,-58
0,1,0,0,0,0,0,0,0,-52,-36,-60,-61
0,1,0,0,0,0,0,0,0,-56,-36,-65,-60
0,1,0,0,0,0,0,0,0,-52,-36,-61,-62
0,1,0,0,0,0,0,0,0,-55,-32,-57,-75
0,1,0,0,0,0,0,0,0,-51,-34,-56,-68
0,1,0,0,0,0,0,0,0,-55,-34,-58,-68
0,1,0,0,0,0,0,0,0,-59,-33,-58,-76
0,1,0,0,0,0,0,0,0,-61,-32,-64,-72
0,1,0,0,0,0,0,0,0,-56,-33,-56,-61
0,1,0,0,0,0,0,0,0,-51,-33,-53,-60
0,1,0,0,0,0,0,0,0,-62,-40,-67,-57
0,1,0,0,0,0,0,0,0,-63,-43,-68,-59
0,1,0,0,0,0,0,0,0,-63,-38,-73,-58
0,1,0,0,0,0,0,0,0,-53,-39,-60,-64
0,1,0,0,0,0,0,0,0,-55,-35,-61,-68
0,1,0,0,0,0,0,0,0,-53,-35,-63,-62
0,1,0,0,0,0,0,0,0,-53,-31,-52,-73
0,1,0,0,0,0,0,0,0,-53,-32,-55,-81
0,1,0,0,0,0,0,0,0,-56,-32,-56,-69
0,1,0,0,0,0,0,0,0,-51,-34,-53,-68
0,1,0,0,0,0,0,0,0,-52,-34,-54,-60
0,1,0,0,0,0,0,0,0,-53,-47,-60,-60
0,1,0,0,0,0,0,0,0,-55,-46,-62,-62
0,1,0,0,0,0,0,0,0,-62,-41,-68,-59
0,1,0,0,0,0,0,0,0,-63,-38,-66,-62
0,1,0,0,0,0,0,0,0,-63,-38,-61,-60
0,1,0,0,0,0,0,0,0,-64,-38,-65,-59
0,1,0,0,0,0,0,0,0,-67,-39,-62,-62
0,1,0,0,0,0,0,0,0,-61,-40,-65,-58
0,1,0,0,0,0,0,0,0,-56,-46,-58,-59
0,1,0,0,0,0,0,0,0,-61,-46,-59,-58
0,1,0,0,0,0,0,0,0,-64,-53,-62,-57
0,1,0,0,0,0,0,0,0,-63,-53,-65,-57
0,1,0,0,0,0,0,0,0,-61,-43,-66,-60
0,1,0,0,0,0,0,0,0,-59,-42,-64,-58
0,1,0,0,0,0,0,0,0,-55,-42,-65,-56
0,1,0,0,0,0,0,0,0,-54,-42,-66,-59
0,1,0,0,0,0,0,0,0,-54,-42,-71,-60
0,1,0,0,0,0,0,0,0,-54,-42,-63,-60
0,1,0,0,0,0,0,0,0,-54,-40,-58,-60
0,1,0,0,0,0,0,0,0,-54,-38,-55,-60
0,1,0,0,0,0,0,0,0,-53,-40,-62,-62
0,1,0,0,0,0,0,0,0,-52,-35,-55,-60
0,1,0,0,0,0,0,0,0,-55,-38,-53,-70
0,1,0,0,0,0,0,0,0,-51,-36,-54,-74
0,1,0,0,0,0,0,0,0,-55,-35,-65,-65
0,1,0,0,0,0,0,0,0,-53,-39,-63,-60
0,1,0,0,0,0,0,0,0,-56,-43,-62,-58
0,1,0,0,0,0,0,0,0,-62,-39,-68,-58
0,1,0,0,0,0,0,0,0,-60,-38,-61,-58
0,1,0,0,0,0,0,0,0,-61,-39,-61,-56
0,1,0,0,0,0,0,0,0,-56,-38,-57,-59
0,1,0,0,0,0,0,0,0,-54,-39,-55,-59
0,1,0,0,0,0,0,0,0,-53,-39,-61,-61
0,1,0,0,0,0,0,0,0,-51,-38,-57,-61
0,1,0,0,0,0,0,0,0,-53,-36,-51,-62
0,1,0,0,0,0,0,0,0,-53,-36,-52,-61
0,1,0,0,0,0,0,0,0,-53,-39,-54,-61
0,1,0,0,0,0,0,0,0,-53,-39,-65,-61
0,1,0,0,0,0,0,0,0,-53,-39,-66,-61
0,1,0,0,0,0,0,0,0,-53,-40,-72,-62
0,1,0,0,0,0,0,0,0,-55,-40,-64,-62
0,1,0,0,0,0,0,0,0,-54,-39,-61,-62
0,1,0,0,0,0,0,0,0,-54,-40,-68,-60
0,1,0,0,0,0,0,0,0,-54,-39,-64,-61
0,1,0,0,0,0,0,0,0,-54,-39,-65,-60
0,1,0,0,0,0,0,0,0,-54,-39,-59,-59
0,1,0,0,0,0,0,0,0,-54,-39,-63,-60
0,1,0,0,0,0,0,0,0,-52,-39,-56,-60
0,1,0,0,0,0,0,0,0,-51,-39,-59,-60
0,1,0,0,0,0,0,0,0,-52,-40,-56,-60
0,1,0,0,0,0,0,0,0,-53,-39,-56,-61
0,1,0,0,0,0,0,0,0,-54,-41,-61,-61
0,1,0,0,0,0,0,0,0,-54,-39,-63,-60
0,1,0,0,0,0,0,0,0,-55,-40,-62,-60
0,1,0,0,0,0,0,0,0,-55,-39,-60,-60
0,1,0,0,0,0,0,0,0,-56,-41,-59,-62
0,1,0,0,0,0,0,0,0,-56,-42,-64,-61
0,1,0,0,0,0,0,0,0,-54,-42,-55,-60
0,1,0,0,0,0,0,0,0,-57,-42,-73,-61
0,1,0,0,0,0,0,0,0,-57,-47,-67,-61
0,1,0,0,0,0,0,0,0,-65,-42,-64,-62
0,1,0,0,0,0,0,0,0,-57,-43,-71,-61
0,1,0,0,0,0,0,0,0,-52,-36,-55,-73
0,1,0,0,0,0,0,0,0,-52,-33,-64,-73
0,1,0,0,0,0,0,0,0,-51,-41,-63,-71
0,1,0,0,0,0,0,0,0,-52,-32,-60,-69
0,1,0,0,0,0,0,0,0,-49,-33,-57,-70
0,1,0,0,0,0,0,0,0,-52,-34,-56,-73
0,1,0,0,0,0,0,0,0,-61,-37,-53,-66
0,1,0,0,0,0,0,0,0,-58,-39,-46,-59
0,1,0,0,0,0,0,0,0,-59,-39,-56,-69
0,1,0,0,0,0,0,0,0,-53,-33,-58,-62
0,1,0,0,0,0,0,0,0,-59,-33,-53,-62
0,1,0,0,0,0,0,0,0,-61,-33,-54,-63
0,1,0,0,0,0,0,0,0,-58,-31,-52,-62
0,1,0,0,0,0,0,0,0,-58,-31,-55,-61
0,1,0,0,0,0,0,0,0,-57,-31,-57,-68
0,1,0,0,0,0,0,0,0,-60,-32,-51,-64
0,1,0,0,0,0,0,0,0,-59,-32,-54,-65
0,1,0,0,0,0,0,0,0,-63,-32,-52,-67
0,1,0,0,0,0,0,0,0,-62,-32,-57,-66
0,1,0,0,0,0,0,0,0,-62,-34,-58,-69
0,1,0,0,0,0,0,0,0,-67,-36,-51,-63
0,1,0,0,0,0,0,0,0,-57,-39,-53,-60
0,1,0,0,0,0,0,0,0,-56,-40,-53,-64
0,1,0,0,0,0,0,0,0,-58,-40,-59,-64
0,1,0,0,0,0,0,0,0,-55,-33,-53,-67
0,1,0,0,0,0,0,0,0,-54,-32,-57,-60
0,1,0,0,0,0,0,0,0,-55,-33,-62,-61
0,1,0,0,0,0,0,0,0,-56,-33,-56,-60
0,1,0,0,0,0,0,0,0,-53,-33,-56,-61
0,1,0,0,0,0,0,0,0,-55,-32,-59,-60
0,1,0,0,0,0,0,0,0,-54,-33,-57,-62
0,1,0,0,0,0,0,0,0,-56,-33,-59,-61
0,1,0,0,0,0,0,0,0,-54,-33,-56,-62
0,1,0,0,0,0,0,0,0,-54,-33,-61,-61
0,1,0,0,0,0,0,0,0,-55,-33,-57,-65
0,1,0,0,0,0,0,0,0,-55,-33,-63,-64
0,1,0,0,0,0,0,0,0,-58,-33,-58,-62
0,1,0,0,0,0,0,0,0,-57,-36,-61,-68
0,1,0,0,0,0,0,0,0,-61,-41,-53,-66
0,1,0,0,0,0,0,0,0,-58,-57,-51,-59
0,1,0,0,0,0,0,0,0,-55,-44,-49,-59
0,1,0,0,0,0,0,0,0,-56,-42,-51,-60
0,0,1,0,0,0,0,0,0,-57,-40,-61,-64
0,0,1,0,0,0,0,0,0,-57,-45,-53,-59
0,0,1,0,0,0,0,0,0,-57,-39,-50,-58
0,0,1,0,0,0,0,0,0,-56,-38,-49,-56
0,0,1,0,0,0,0,0,0,-62,-39,-54,-55
0,0,1,0,0,0,0,0,0,-54,-43,-69,-55
0,0,1,0,0,0,0,0,0,-53,-36,-58,-67
0,0,1,0,0,0,0,0,0,-51,-35,-54,-69
0,0,1,0,0,0,0,0,0,-54,-40,-55,-63
0,0,1,0,0,0,0,0,0,-55,-48,-58,-63
0,0,1,0,0,0,0,0,0,-54,-47,-65,-66
0,0,1,0,0,0,0,0,0,-57,-47,-57,-70
0,0,1,0,0,0,0,0,0,-54,-46,-60,-67
0,0,1,0,0,0,0,0,0,-54,-44,-58,-63
0,0,1,0,0,0,0,0,0,-49,-46,-60,-59
0,0,1,0,0,0,0,0,0,-49,-45,-57,-61
0,0,1,0,0,0,0,0,0,-50,-46,-58,-63
0,0,1,0,0,0,0,0,0,-57,-47,-57,-63
0,0,1,0,0,0,0,0,0,-61,-48,-57,-68
0,0,1,0,0,0,0,0,0,-55,-50,-69,-65
0,0,1,0,0,0,0,0,0,-60,-51,-56,-65
0,0,1,0,0,0,0,0,0,-52,-54,-70,-76
0,0,1,0,0,0,0,0,0,-54,-58,-61,-65
0,0,1,0,0,0,0,0,0,-52,-41,-58,-70
0,0,1,0,0,0,0,0,0,-49,-49,-67,-67
0,0,1,0,0,0,0,0,0,-48,-47,-64,-64
0,0,1,0,0,0,0,0,0,-51,-48,-65,-64
0,0,1,0,0,0,0,0,0,-51,-49,-63,-67
0,0,1,0,0,0,0,0,0,-59,-47,-61,-71
0,0,1,0,0,0,0,0,0,-52,-50,-59,-64
0,0,1,0,0,0,0,0,0,-51,-47,-69,-69
0,0,1,0,0,0,0,0,0,-53,-39,-57,-70
0,0,1,0,0,0,0,0,0,-54,-39,-55,-70
0,0,1,0,0,0,0,0,0,-56,-48,-58,-70
0,0,1,0,0,0,0,0,0,-58,-50,-61,-72
0,0,1,0,0,0,0,0,0,-60,-50,-71,-73
0,0,1,0,0,0,0,0,0,-51,-51,-62,-70
0,0,1,0,0,0,0,0,0,-51,-48,-61,-71
0,0,1,0,0,0,0,0,0,-51,-53,-61,-69
0,0,1,0,0,0,0,0,0,-49,-51,-59,-72
0,0,1,0,0,0,0,0,0,-51,-51,-63,-72
0,0,1,0,0,0,0,0,0,-52,-50,-61,-69
0,0,1,0,0,0,0,0,0,-52,-49,-62,-69
0,0,1,0,0,0,0,0,0,-53,-47,-63,-77
0,0,1,0,0,0,0,0,0,-61,-48,-59,-68
0,0,1,0,0,0,0,0,0,-55,-45,-59,-72
0,0,1,0,0,0,0,0,0,-57,-49,-56,-70
0,0,1,0,0,0,0,0,0,-56,-60,-58,-73
0,0,1,0,0,0,0,0,0,-51,-48,-63,-66
0,0,1,0,0,0,0,0,0,-49,-49,-62,-66
0,0,1,0,0,0,0,0,0,-49,-48,-61,-70
0,0,1,0,0,0,0,0,0,-51,-50,-60,-69
0,0,1,0,0,0,0,0,0,-51,-46,-61,-67
0,0,1,0,0,0,0,0,0,-51,-49,-59,-68
0,0,1,0,0,0,0,0,0,-51,-46,-58,-69
0,0,1,0,0,0,0,0,0,-51,-49,-59,-71
0,0,1,0,0,0,0,0,0,-51,-49,-62,-68
0,0,1,0,0,0,0,0,0,-51,-48,-66,-67
0,0,1,0,0,0,0,0,0,-49,-48,-66,-65
0,0,1,0,0,0,0,0,0,-51,-46,-60,-69
0,0,1,0,0,0,0,0,0,-51,-44,-63,-69
0,0,1,0,0,0,0,0,0,-51,-44,-59,-74
0,0,1,0,0,0,0,0,0,-51,-42,-63,-71
0,0,1,0,0,0,0,0,0,-53,-46,-59,-67
0,0,1,0,0,0,0,0,0,-54,-45,-60,-66
0,0,1,0,0,0,0,0,0,-55,-46,-58,-66
0,0,1,0,0,0,0,0,0,-57,-46,-57,-65
0,0,1,0,0,0,0,0,0,-54,-52,-64,-66
0,0,1,0,0,0,0,0,0,-58,-60,-57,-68
0,0,1,0,0,0,0,0,0,-54,-49,-63,-71
0,0,1,0,0,0,0,0,0,-57,-62,-64,-70
